file, real_x, real_y, real_z, detected_x, detected_y, detected_z
916.jpg,-300,100,200,83.64114219656548,-57.11625620315697,173.29879206181096
917.jpg,-300,100,200,81.67803677580171,-56.82254429227835,173.87186576476563
918.jpg,-300,100,200,81.67803677580171,-56.82254429227835,173.87186576476563
919.jpg,-300,100,200,79.38774306418625,-56.558171940357695,173.0757300765478
920.jpg,-200,100,200,16.63418248020822,-72.84343908316325,240.72020018099798
921.jpg,-200,100,200,16.63418248020822,-72.84343908316325,240.72020018099798
922.jpg,-200,100,200,16.686281280385153,-74.30878240896482,243.13992200943397
923.jpg,-200,100,200,16.334195150016594,-73.55933109381084,239.80937650267427
924.jpg,-200,100,200,16.62323424575808,-75.1856071616886,244.21202359980774
925.jpg,-200,100,200,16.62323424575808,-75.1856071616886,244.21202359980774
926.jpg,-200,100,200,16.104462337750505,-75.20838117518367,244.31883795289755
927.jpg,-200,100,200,16.104462337750505,-75.20838117518367,244.31883795289755
928.jpg,-200,100,200,15.01265790300815,-74.978397998967,243.55072948464425
929.jpg,-200,100,200,14.438711837122984,-75.32484603920236,245.21960891416086
930.jpg,-100,100,200,-76.849393432585,-80.14518413718669,228.70242369831357
931.jpg,-100,100,200,-75.02648759546358,-79.43275314336685,224.76782266087062
932.jpg,-100,100,200,-76.11430761220664,-80.83627994527191,227.47764857340275
933.jpg,-100,100,200,-76.11430761220664,-80.83627994527191,227.47764857340275
934.jpg,-100,100,200,-76.11430761220664,-80.83627994527191,227.47764857340275
935.jpg,-100,100,200,-76.23866161162086,-79.77611729625956,225.0092594207162
936.jpg,-100,100,200,-75.17883627181646,-76.3261894125311,217.46074576410635
937.jpg,-100,100,200,-75.17883627181646,-76.3261894125311,217.46074576410635
938.jpg,-100,100,200,-75.6282390028827,-74.92037919559257,214.6249034538746
939.jpg,-100,100,200,-76.36600551408522,-74.32395242781361,213.35465459971806
940.jpg,0,100,200,-191.33182193784165,-92.15868835871926,235.9839363728246
941.jpg,0,100,200,-194.16809555505756,-93.49448467181305,238.65895025982402
942.jpg,0,100,200,-194.16809555505756,-93.49448467181305,238.65895025982402
943.jpg,0,100,200,-192.57434026977447,-92.6508699827573,235.88622329977287
944.jpg,0,100,200,-203.63655086136905,-95.16349495431383,245.1943161149532
945.jpg,0,100,200,-203.63655086136905,-95.16349495431383,245.1943161149532
946.jpg,0,100,200,-209.9619962795728,-97.04800199976488,251.1310949623752
947.jpg,0,100,200,-209.9619962795728,-97.04800199976488,251.1310949623752
948.jpg,0,100,200,-214.31642609195987,-98.34725878587243,255.4437646520231
949.jpg,0,100,200,-218.44684253661094,-100.54864259383882,260.3464102378852
990.jpg,-200,200,200,13.513484213268388,-17.37687392117779,175.3642680111525
991.jpg,-200,200,200,14.966481576729501,-17.18641433920917,175.2344804950276
992.jpg,-200,200,200,15.035707574321748,-17.436430797087304,174.86702850837207
993.jpg,-200,200,200,15.035707574321748,-17.436430797087304,174.86702850837207
994.jpg,-200,200,200,13.778527328069453,-17.64130886263778,175.20831010865083
995.jpg,-200,200,200,13.778527328069453,-17.64130886263778,175.20831010865083
996.jpg,-200,200,200,10.005331307322171,-18.37922171364229,175.56928149031296
997.jpg,-200,200,200,10.005331307322171,-18.37922171364229,175.56928149031296
998.jpg,-200,200,200,7.6612617467920945,-19.767713980126537,179.65984706864725
999.jpg,-200,200,200,5.751163989613657,-20.107753413624163,180.2759598979457
1000.jpg,-100,200,200,-72.73071721809607,-20.055344874066428,146.7828767149796
1001.jpg,-100,200,200,-73.07939943376283,-21.063324519146953,149.2751231034712
1002.jpg,-100,200,200,-73.48866379343534,-21.983176156627877,151.53467984627864
1003.jpg,-100,200,200,-73.48866379343534,-21.983176156627877,151.53467984627864
1004.jpg,-100,200,200,-73.21688299204564,-22.371515506732745,150.48135258475165
1005.jpg,-100,200,200,-73.21688299204564,-22.371515506732745,150.48135258475165
1006.jpg,-100,200,200,-73.14426687916222,-22.0710795191007,148.84451137069058
1007.jpg,-100,200,200,-73.14426687916222,-22.0710795191007,148.84451137069058
1008.jpg,-100,200,200,-73.35555995663066,-21.070863118859464,144.19402844133577
1009.jpg,-100,200,200,-74.06312819831786,-20.267143339128406,139.38723965075727
